Customer ID,Comfort,Fit & Sizing,Preferred Pieces,Design & Style,Material Quality,Color & Patterns,Additional Aspects,Fashion Type
4980,3,2,Embroidered Skirt,Artistic,Good,Navy,Dissatisfied,Bohemian
8938,4,3,Yoga Pants,Bold Graphics,Good,Blue,Satisfied,Athleisure
4310,4,3,Boho Blouse,Artistic,Good,Black,Satisfied,Bohemian
2507,4,4,Formal Shirt,Elegant,Excellent,Brown,Satisfied,Formal
9072,4,1,Leggings,Stylish,Good,Floral,Satisfied,Athleisure
3288,5,4,Tuxedo,Elegant,Excellent,Green,Satisfied,Formal
4080,5,3,Maxi Dress,Artistic,Good,White,Satisfied,Bohemian
2076,5,5,Suit,Elegant,Excellent,Black,Satisfied,Formal
9246,4,2,Yoga Pants,Stylish,Good,Floral,Satisfied,Athleisure
4389,5,2,Embroidered Skirt,Artistic,Excellent,Red,Satisfied,Bohemian
204,3,1,Fringe Dress,Simple,Average,Purple,Satisfied,Casual
975,5,3,Sport Shorts,Simple,Average,Gray,Satisfied,Casual
1332,4,1,Evening Dress,Simple,Average,Green,Dissatisfied,Casual
7958,3,3,Hoodie,Stylish,Good,Pink,Satisfied,Streetwear
614,4,3,Cocktail Dress,Artistic,Average,Navy,Satisfied,Casual
9942,5,2,Leggings,Bold Graphics,Average,Black,Dissatisfied,Athleisure
7573,3,4,Snapback,Bold Graphics,Good,Yellow,Satisfied,Streetwear
2333,5,4,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
6140,3,3,Joggers,Bold Graphics,Good,Floral,Satisfied,Streetwear
4750,3,3,Boho Blouse,Artistic,Good,Blue,Satisfied,Bohemian
8655,3,1,Yoga Pants,Stylish,Good,Beige,Dissatisfied,Athleisure
9044,3,1,Leggings,Stylish,Good,Red,Satisfied,Athleisure
3180,4,4,Formal Shirt,Elegant,Excellent,Brown,Dissatisfied,Formal
1138,5,3,Blazer,Simple,Good,White,Dissatisfied,Casual
8496,4,1,Leggings,Stylish,Good,Floral,Dissatisfied,Athleisure
3337,4,5,Suit,Elegant,Excellent,Purple,Dissatisfied,Formal
7760,4,3,Hoodie,Bold Graphics,Good,Gray,Dissatisfied,Streetwear
3673,5,4,Formal Shirt,Elegant,Excellent,Gray,Dissatisfied,Formal
9456,3,1,Sweat-wicking Tee,Bold Graphics,Good,Purple,Satisfied,Athleisure
9078,4,3,Sweat-wicking Tee,Stylish,Average,Navy,Satisfied,Athleisure
3388,5,5,Suit,Elegant,Excellent,Red,Dissatisfied,Formal
9241,4,1,Yoga Pants,Bold Graphics,Average,Brown,Satisfied,Athleisure
2674,5,4,Tuxedo,Elegant,Excellent,Beige,Dissatisfied,Formal
6044,3,3,Snapback,Stylish,Good,Beige,Satisfied,Streetwear
1736,4,2,Sweat-wicking Tee,Simple,Average,Purple,Dissatisfied,Casual
135,3,2,Evening Dress,Artistic,Average,Yellow,Dissatisfied,Casual
6271,5,4,Hoodie,Bold Graphics,Good,Navy,Satisfied,Streetwear
7067,4,3,Snapback,Stylish,Good,White,Satisfied,Streetwear
9612,5,3,Sweat-wicking Tee,Stylish,Good,Navy,Satisfied,Athleisure
1203,5,2,Track Jacket,Simple,Average,Brown,Dissatisfied,Casual
8864,4,1,Sweat-wicking Tee,Stylish,Good,Black,Dissatisfied,Athleisure
3432,4,5,Suit,Elegant,Excellent,Pink,Satisfied,Formal
4702,4,3,Embroidered Skirt,Artistic,Excellent,Brown,Dissatisfied,Bohemian
3985,5,5,Suit,Elegant,Excellent,Navy,Dissatisfied,Formal
3748,4,4,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
6902,3,3,Joggers,Stylish,Excellent,Pink,Satisfied,Streetwear
169,3,2,Embroidered Skirt,Artistic,Average,Yellow,Dissatisfied,Casual
2714,4,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
3291,4,4,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
149,3,2,Jeans,Simple,Good,Floral,Dissatisfied,Casual
8780,4,1,Yoga Pants,Stylish,Average,Green,Satisfied,Athleisure
5451,5,3,Maxi Dress,Artistic,Excellent,Floral,Satisfied,Bohemian
291,4,2,Sweatshirt,Simple,Average,Beige,Dissatisfied,Casual
3201,5,5,Suit,Elegant,Excellent,Red,Satisfied,Formal
7640,2,4,Snapback,Stylish,Excellent,Yellow,Dissatisfied,Streetwear
8555,3,1,Sweat-wicking Tee,Bold Graphics,Average,Black,Satisfied,Athleisure
2080,4,4,Tuxedo,Elegant,Excellent,Beige,Dissatisfied,Formal
8969,5,2,Sweat-wicking Tee,Stylish,Good,White,Dissatisfied,Athleisure
7536,2,3,Snapback,Stylish,Good,Black,Dissatisfied,Streetwear
3928,4,4,Suit,Elegant,Excellent,Gray,Satisfied,Formal
2087,4,4,Tuxedo,Elegant,Excellent,Yellow,Satisfied,Formal
5533,4,3,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
1980,3,2,Shorts,Simple,Average,Floral,Dissatisfied,Casual
669,5,1,Tuxedo,Artistic,Average,Pink,Satisfied,Casual
6444,2,4,Joggers,Bold Graphics,Good,Blue,Satisfied,Streetwear
4411,3,2,Boho Blouse,Artistic,Good,Gray,Dissatisfied,Bohemian
7181,3,3,Joggers,Bold Graphics,Good,Brown,Satisfied,Streetwear
5271,5,3,Maxi Dress,Artistic,Good,Gray,Dissatisfied,Bohemian
7827,3,3,Joggers,Bold Graphics,Excellent,Green,Satisfied,Streetwear
9635,4,3,Yoga Pants,Stylish,Good,Brown,Dissatisfied,Athleisure
774,4,3,Embroidered Top,Artistic,Average,Pink,Dissatisfied,Casual
7716,5,4,Joggers,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
9978,5,1,Leggings,Bold Graphics,Average,Floral,Dissatisfied,Athleisure
9321,5,2,Sweat-wicking Tee,Bold Graphics,Average,Gray,Dissatisfied,Athleisure
3532,5,4,Tuxedo,Elegant,Excellent,Green,Dissatisfied,Formal
6097,2,4,Joggers,Bold Graphics,Excellent,Floral,Dissatisfied,Streetwear
7942,5,4,Snapback,Bold Graphics,Excellent,Pink,Dissatisfied,Streetwear
1551,4,3,Embroidered Top,Simple,Good,Blue,Satisfied,Casual
8766,5,2,Sweat-wicking Tee,Stylish,Good,Red,Satisfied,Athleisure
7723,5,4,Hoodie,Bold Graphics,Excellent,Gray,Satisfied,Streetwear
8486,5,3,Yoga Pants,Bold Graphics,Good,Brown,Dissatisfied,Athleisure
8658,4,2,Leggings,Stylish,Average,Black,Satisfied,Athleisure
2033,5,4,Tuxedo,Elegant,Excellent,Black,Satisfied,Formal
219,3,1,Running Shoes,Artistic,Average,Purple,Satisfied,Casual
255,3,2,Gym Shorts,Artistic,Good,Blue,Dissatisfied,Casual
4482,3,3,Embroidered Skirt,Artistic,Excellent,Gray,Dissatisfied,Bohemian
5242,3,3,Maxi Dress,Artistic,Excellent,Black,Dissatisfied,Bohemian
2992,5,4,Tuxedo,Elegant,Excellent,Red,Satisfied,Formal
8246,5,3,Sweat-wicking Tee,Stylish,Average,Yellow,Dissatisfied,Athleisure
7342,2,4,Snapback,Stylish,Excellent,White,Satisfied,Streetwear
8352,4,1,Sweat-wicking Tee,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
37,5,2,Formal Shirt,Simple,Average,Blue,Satisfied,Casual
1525,4,2,Button-up Shirt,Simple,Good,Floral,Satisfied,Casual
8274,5,2,Leggings,Stylish,Average,Pink,Satisfied,Athleisure
5266,5,3,Maxi Dress,Artistic,Good,Green,Satisfied,Bohemian
8311,4,1,Yoga Pants,Bold Graphics,Average,Purple,Satisfied,Athleisure
4548,3,3,Boho Blouse,Artistic,Excellent,Brown,Satisfied,Bohemian
8649,3,3,Leggings,Bold Graphics,Average,Floral,Satisfied,Athleisure
5994,4,3,Boho Blouse,Artistic,Good,Red,Dissatisfied,Bohemian
5642,3,4,Boho Blouse,Artistic,Good,Yellow,Satisfied,Bohemian
1587,5,1,Flowy Skirt,Simple,Good,Purple,Satisfied,Casual
6825,2,4,Snapback,Bold Graphics,Excellent,Brown,Satisfied,Streetwear
5973,3,4,Maxi Dress,Artistic,Excellent,Brown,Dissatisfied,Bohemian
7849,5,4,Joggers,Bold Graphics,Excellent,Beige,Satisfied,Streetwear
3117,5,4,Formal Shirt,Elegant,Excellent,Yellow,Dissatisfied,Formal
408,4,3,Cargo Pants,Simple,Good,Pink,Satisfied,Casual
9424,5,3,Leggings,Stylish,Average,Floral,Satisfied,Athleisure
9166,5,1,Yoga Pants,Bold Graphics,Average,Floral,Dissatisfied,Athleisure
6354,5,4,Joggers,Bold Graphics,Excellent,Pink,Dissatisfied,Streetwear
7442,3,4,Snapback,Bold Graphics,Excellent,Gray,Satisfied,Streetwear
1885,4,3,Yoga Pants,Artistic,Good,Floral,Satisfied,Casual
9903,4,2,Leggings,Stylish,Good,Black,Satisfied,Athleisure
536,4,3,Sweat-wicking Tee,Simple,Average,White,Satisfied,Casual
3848,5,5,Formal Shirt,Elegant,Excellent,Brown,Satisfied,Formal
9259,4,2,Sweat-wicking Tee,Stylish,Average,White,Dissatisfied,Athleisure
9457,4,3,Leggings,Bold Graphics,Good,Navy,Dissatisfied,Athleisure
2998,5,4,Suit,Elegant,Excellent,Green,Dissatisfied,Formal
3939,5,4,Formal Shirt,Elegant,Excellent,Green,Satisfied,Formal
4167,4,3,Embroidered Skirt,Artistic,Excellent,Navy,Dissatisfied,Bohemian
8837,5,1,Leggings,Stylish,Average,Black,Dissatisfied,Athleisure
765,3,3,Sweatpants,Simple,Good,Blue,Dissatisfied,Casual
1094,3,2,Joggers,Simple,Good,Navy,Satisfied,Casual
2138,4,4,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
5036,4,3,Maxi Dress,Artistic,Good,Green,Dissatisfied,Bohemian
3832,5,4,Suit,Elegant,Excellent,Yellow,Dissatisfied,Formal
4912,5,2,Boho Blouse,Artistic,Good,White,Dissatisfied,Bohemian
8854,4,2,Leggings,Bold Graphics,Average,Green,Dissatisfied,Athleisure
9770,4,2,Leggings,Stylish,Good,Gray,Satisfied,Athleisure
7352,3,4,Snapback,Stylish,Good,Floral,Dissatisfied,Streetwear
9306,3,3,Leggings,Stylish,Average,Floral,Dissatisfied,Athleisure
6126,2,3,Hoodie,Bold Graphics,Good,Gray,Dissatisfied,Streetwear
7319,5,4,Joggers,Stylish,Excellent,Pink,Satisfied,Streetwear
6113,4,4,Hoodie,Stylish,Excellent,Red,Dissatisfied,Streetwear
7,3,1,Boho Blouse,Artistic,Average,Gray,Dissatisfied,Casual
3512,5,5,Suit,Elegant,Excellent,Purple,Dissatisfied,Formal
6440,5,4,Snapback,Bold Graphics,Good,Gray,Satisfied,Streetwear
9003,5,2,Yoga Pants,Stylish,Average,Floral,Satisfied,Athleisure
8603,3,2,Sweat-wicking Tee,Stylish,Good,Red,Dissatisfied,Athleisure
4104,3,4,Embroidered Skirt,Artistic,Good,White,Dissatisfied,Bohemian
8955,3,1,Yoga Pants,Bold Graphics,Good,Blue,Satisfied,Athleisure
1733,3,1,Suit Dress,Artistic,Good,Navy,Satisfied,Casual
125,5,1,Maxi Dress,Simple,Good,Navy,Satisfied,Casual
835,4,1,Cocktail Dress,Artistic,Average,Yellow,Satisfied,Casual
7883,3,3,Snapback,Bold Graphics,Excellent,Red,Satisfied,Streetwear
9303,4,3,Sweat-wicking Tee,Stylish,Average,Beige,Dissatisfied,Athleisure
4578,4,3,Embroidered Skirt,Artistic,Good,Navy,Dissatisfied,Bohemian
603,5,2,Sweat-wicking Tee,Simple,Good,Floral,Satisfied,Casual
7881,2,3,Joggers,Stylish,Excellent,Green,Satisfied,Streetwear
5884,3,4,Embroidered Skirt,Artistic,Good,Beige,Satisfied,Bohemian
3227,5,5,Suit,Elegant,Excellent,Beige,Satisfied,Formal
227,5,1,Track Pants,Artistic,Average,Beige,Satisfied,Casual
136,3,1,Button-up Shirt,Artistic,Average,Beige,Dissatisfied,Casual
9431,3,2,Yoga Pants,Bold Graphics,Good,Red,Dissatisfied,Athleisure
4273,4,4,Boho Blouse,Artistic,Excellent,White,Dissatisfied,Bohemian
2965,4,5,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
5841,4,4,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
1769,4,3,Dress Shirt,Artistic,Average,Green,Dissatisfied,Casual
7798,3,4,Joggers,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
2796,5,5,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
8397,4,1,Leggings,Bold Graphics,Good,Brown,Dissatisfied,Athleisure
2378,5,5,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
7949,4,3,Hoodie,Bold Graphics,Good,White,Satisfied,Streetwear
3382,5,5,Formal Shirt,Elegant,Excellent,Yellow,Dissatisfied,Formal
3803,4,4,Tuxedo,Elegant,Excellent,Blue,Dissatisfied,Formal
4859,5,3,Maxi Dress,Artistic,Excellent,Brown,Satisfied,Bohemian
3055,4,5,Formal Shirt,Elegant,Excellent,Gray,Dissatisfied,Formal
4261,3,3,Boho Blouse,Artistic,Good,Brown,Dissatisfied,Bohemian
3958,4,5,Suit,Elegant,Excellent,Navy,Satisfied,Formal
9496,3,2,Yoga Pants,Bold Graphics,Good,Brown,Satisfied,Athleisure
9002,3,2,Leggings,Bold Graphics,Good,Gray,Satisfied,Athleisure
1925,4,3,Gym Shorts,Simple,Average,White,Satisfied,Casual
2067,5,5,Tuxedo,Elegant,Excellent,White,Dissatisfied,Formal
5283,3,2,Embroidered Skirt,Artistic,Good,Brown,Dissatisfied,Bohemian
3041,4,5,Suit,Elegant,Excellent,Green,Dissatisfied,Formal
846,4,3,Hoodie,Simple,Average,Floral,Satisfied,Casual
2627,4,4,Formal Shirt,Elegant,Excellent,Pink,Satisfied,Formal
4303,3,3,Maxi Dress,Artistic,Good,Yellow,Satisfied,Bohemian
1237,3,3,Sweat-wicking Tee,Simple,Good,Blue,Satisfied,Casual
7732,5,4,Joggers,Stylish,Excellent,Pink,Dissatisfied,Streetwear
3686,4,5,Tuxedo,Elegant,Excellent,Green,Satisfied,Formal
2689,4,5,Formal Shirt,Elegant,Excellent,Yellow,Dissatisfied,Formal
2491,4,5,Tuxedo,Elegant,Excellent,Red,Satisfied,Formal
646,4,1,Compression Leggings,Simple,Good,Floral,Dissatisfied,Casual
1697,4,2,Flowy Skirt,Simple,Average,Green,Satisfied,Casual
4793,4,2,Boho Blouse,Artistic,Good,Green,Dissatisfied,Bohemian
4988,4,3,Maxi Dress,Artistic,Excellent,Blue,Dissatisfied,Bohemian
8259,3,3,Sweat-wicking Tee,Bold Graphics,Average,Blue,Satisfied,Athleisure
9894,4,3,Yoga Pants,Stylish,Average,Blue,Satisfied,Athleisure
269,3,1,Shorts,Simple,Good,White,Dissatisfied,Casual
2812,4,5,Suit,Elegant,Excellent,Gray,Satisfied,Formal
2769,5,5,Suit,Elegant,Excellent,White,Dissatisfied,Formal
8772,3,3,Sweat-wicking Tee,Bold Graphics,Average,Brown,Satisfied,Athleisure
2146,5,4,Suit,Elegant,Excellent,Blue,Satisfied,Formal
5521,5,3,Embroidered Skirt,Artistic,Good,Beige,Dissatisfied,Bohemian
6308,5,3,Snapback,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
7355,4,4,Hoodie,Bold Graphics,Excellent,Black,Dissatisfied,Streetwear
114,5,1,Hoodie,Artistic,Average,Navy,Dissatisfied,Casual
9579,5,3,Leggings,Stylish,Good,Black,Satisfied,Athleisure
7130,2,3,Hoodie,Bold Graphics,Excellent,Yellow,Satisfied,Streetwear
9159,3,2,Sweat-wicking Tee,Stylish,Good,Pink,Dissatisfied,Athleisure
4558,5,4,Boho Blouse,Artistic,Good,Brown,Dissatisfied,Bohemian
9553,5,3,Leggings,Stylish,Good,Beige,Dissatisfied,Athleisure
9363,5,2,Sweat-wicking Tee,Stylish,Good,Beige,Dissatisfied,Athleisure
979,5,2,Dress Shirt,Simple,Average,Gray,Satisfied,Casual
7919,2,3,Snapback,Stylish,Excellent,Black,Satisfied,Streetwear
4749,3,4,Embroidered Skirt,Artistic,Excellent,Purple,Satisfied,Bohemian
2567,4,4,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
7073,4,3,Hoodie,Bold Graphics,Good,Gray,Satisfied,Streetwear
6267,3,3,Hoodie,Bold Graphics,Excellent,Yellow,Satisfied,Streetwear
1522,3,2,Leggings,Artistic,Average,Green,Satisfied,Casual
3134,5,4,Suit,Elegant,Excellent,Pink,Dissatisfied,Formal
9169,5,3,Yoga Pants,Bold Graphics,Average,Gray,Dissatisfied,Athleisure
4955,3,3,Embroidered Skirt,Artistic,Good,Floral,Dissatisfied,Bohemian
2187,5,4,Formal Shirt,Elegant,Excellent,Gray,Satisfied,Formal
9347,3,2,Yoga Pants,Stylish,Average,White,Dissatisfied,Athleisure
9396,4,2,Sweat-wicking Tee,Stylish,Average,Beige,Dissatisfied,Athleisure
1793,5,2,Sweatshirt,Artistic,Average,Yellow,Dissatisfied,Casual
8728,5,3,Sweat-wicking Tee,Stylish,Good,Purple,Satisfied,Athleisure
3037,4,5,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
8989,3,2,Yoga Pants,Bold Graphics,Average,Black,Satisfied,Athleisure
1184,4,2,Tunic,Simple,Good,White,Dissatisfied,Casual
9879,5,2,Sweat-wicking Tee,Stylish,Good,Green,Satisfied,Athleisure
6649,4,3,Joggers,Bold Graphics,Excellent,Red,Dissatisfied,Streetwear
8611,4,3,Sweat-wicking Tee,Bold Graphics,Good,Beige,Satisfied,Athleisure
9081,3,3,Leggings,Bold Graphics,Good,Black,Satisfied,Athleisure
796,4,2,Sport Shorts,Artistic,Average,Yellow,Dissatisfied,Casual
1608,4,3,Dress Shirt,Simple,Good,Gray,Dissatisfied,Casual
5084,5,4,Embroidered Skirt,Artistic,Good,Purple,Satisfied,Bohemian
8689,4,1,Yoga Pants,Bold Graphics,Good,Black,Satisfied,Athleisure
3923,4,4,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
2545,4,5,Formal Shirt,Elegant,Excellent,Red,Dissatisfied,Formal
100,3,3,Track Jacket,Artistic,Good,White,Satisfied,Casual
2604,4,4,Tuxedo,Elegant,Excellent,Yellow,Satisfied,Formal
3741,4,5,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
2412,5,4,Tuxedo,Elegant,Excellent,Beige,Dissatisfied,Formal
3637,5,4,Tuxedo,Elegant,Excellent,Floral,Dissatisfied,Formal
392,5,1,Hoodie,Artistic,Good,Navy,Satisfied,Casual
3100,5,5,Formal Shirt,Elegant,Excellent,Navy,Satisfied,Formal
4044,4,2,Boho Blouse,Artistic,Excellent,Gray,Satisfied,Bohemian
4210,5,2,Boho Blouse,Artistic,Good,Pink,Satisfied,Bohemian
6963,3,3,Hoodie,Stylish,Excellent,Purple,Dissatisfied,Streetwear
6912,3,4,Joggers,Stylish,Excellent,Yellow,Satisfied,Streetwear
8851,4,3,Leggings,Stylish,Average,White,Dissatisfied,Athleisure
8694,5,1,Yoga Pants,Stylish,Good,Gray,Dissatisfied,Athleisure
8528,3,3,Yoga Pants,Bold Graphics,Good,Blue,Dissatisfied,Athleisure
9946,3,2,Yoga Pants,Bold Graphics,Good,Blue,Satisfied,Athleisure
3243,5,5,Suit,Elegant,Excellent,Green,Satisfied,Formal
9037,3,3,Yoga Pants,Stylish,Good,Red,Dissatisfied,Athleisure
9057,3,3,Yoga Pants,Bold Graphics,Average,Gray,Satisfied,Athleisure
1176,5,3,Button-up Shirt,Artistic,Average,White,Dissatisfied,Casual
3131,5,4,Tuxedo,Elegant,Excellent,Floral,Dissatisfied,Formal
1566,3,2,Sweat-wicking Tee,Simple,Average,Green,Satisfied,Casual
8711,5,1,Leggings,Stylish,Good,Yellow,Satisfied,Athleisure
9708,5,3,Sweat-wicking Tee,Bold Graphics,Good,Black,Satisfied,Athleisure
2433,5,5,Formal Shirt,Elegant,Excellent,Blue,Dissatisfied,Formal
6481,4,3,Joggers,Bold Graphics,Good,Green,Dissatisfied,Streetwear
2944,4,5,Suit,Elegant,Excellent,Green,Satisfied,Formal
8141,3,2,Leggings,Bold Graphics,Average,Beige,Satisfied,Athleisure
9120,4,3,Leggings,Bold Graphics,Good,Brown,Dissatisfied,Athleisure
5062,4,2,Boho Blouse,Artistic,Excellent,Yellow,Satisfied,Bohemian
6559,2,3,Snapback,Stylish,Good,Navy,Satisfied,Streetwear
7099,3,4,Hoodie,Stylish,Good,Beige,Satisfied,Streetwear
9198,4,1,Leggings,Stylish,Average,White,Satisfied,Athleisure
3513,5,4,Suit,Elegant,Excellent,Gray,Satisfied,Formal
5530,4,4,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
9207,5,3,Leggings,Bold Graphics,Average,Gray,Satisfied,Athleisure
8347,4,2,Yoga Pants,Bold Graphics,Average,Black,Dissatisfied,Athleisure
6470,5,4,Hoodie,Stylish,Good,Floral,Satisfied,Streetwear
9644,3,2,Sweat-wicking Tee,Bold Graphics,Good,Blue,Dissatisfied,Athleisure
849,3,3,Maxi Dress,Simple,Good,Navy,Dissatisfied,Casual
5514,5,4,Boho Blouse,Artistic,Excellent,Floral,Dissatisfied,Bohemian
8393,4,1,Leggings,Stylish,Average,Floral,Satisfied,Athleisure
5933,5,2,Embroidered Skirt,Artistic,Good,Green,Dissatisfied,Bohemian
7782,3,3,Joggers,Stylish,Excellent,Brown,Satisfied,Streetwear
7210,3,3,Joggers,Stylish,Good,Black,Satisfied,Streetwear
9557,3,3,Sweat-wicking Tee,Stylish,Average,Floral,Satisfied,Athleisure
5661,3,2,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
8155,5,1,Leggings,Bold Graphics,Good,Floral,Dissatisfied,Athleisure
4233,4,3,Embroidered Skirt,Artistic,Good,Green,Satisfied,Bohemian
9962,4,1,Leggings,Bold Graphics,Good,Red,Satisfied,Athleisure
9101,5,3,Yoga Pants,Stylish,Average,Brown,Dissatisfied,Athleisure
2617,5,4,Suit,Elegant,Excellent,Brown,Dissatisfied,Formal
8036,3,2,Leggings,Bold Graphics,Average,Beige,Satisfied,Athleisure
7234,4,4,Joggers,Stylish,Good,Gray,Dissatisfied,Streetwear
4829,3,2,Boho Blouse,Artistic,Good,Pink,Satisfied,Bohemian
2977,4,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
154,3,2,Athletic Jacket,Simple,Average,Blue,Dissatisfied,Casual
2340,4,4,Formal Shirt,Elegant,Excellent,Gray,Satisfied,Formal
9578,4,2,Sweat-wicking Tee,Bold Graphics,Average,Gray,Satisfied,Athleisure
8785,3,2,Leggings,Stylish,Good,Brown,Satisfied,Athleisure
3772,5,5,Suit,Elegant,Excellent,Pink,Satisfied,Formal
9487,4,2,Sweat-wicking Tee,Stylish,Average,Brown,Satisfied,Athleisure
2296,4,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
5603,3,4,Maxi Dress,Artistic,Good,Brown,Satisfied,Bohemian
3093,4,5,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
6935,4,4,Hoodie,Bold Graphics,Good,Yellow,Dissatisfied,Streetwear
7994,4,3,Snapback,Stylish,Excellent,Gray,Satisfied,Streetwear
3449,4,4,Suit,Elegant,Excellent,Brown,Satisfied,Formal
8943,5,2,Yoga Pants,Bold Graphics,Average,Navy,Dissatisfied,Athleisure
183,5,1,Hoodie,Simple,Good,Green,Satisfied,Casual
8069,3,1,Leggings,Stylish,Average,Pink,Satisfied,Athleisure
3687,4,4,Tuxedo,Elegant,Excellent,Beige,Dissatisfied,Formal
4374,5,3,Embroidered Skirt,Artistic,Excellent,Beige,Dissatisfied,Bohemian
5732,3,2,Maxi Dress,Artistic,Excellent,Gray,Satisfied,Bohemian
4831,5,2,Embroidered Skirt,Artistic,Good,Gray,Dissatisfied,Bohemian
1335,3,3,Polo Shirt,Artistic,Average,Pink,Dissatisfied,Casual
423,5,1,Jeans,Artistic,Good,Green,Dissatisfied,Casual
665,3,3,Embroidered Skirt,Simple,Good,Brown,Satisfied,Casual
2253,5,4,Formal Shirt,Elegant,Excellent,Navy,Satisfied,Formal
8057,3,1,Yoga Pants,Stylish,Average,White,Satisfied,Athleisure
2171,4,4,Tuxedo,Elegant,Excellent,Blue,Dissatisfied,Formal
3162,5,4,Formal Shirt,Elegant,Excellent,Blue,Dissatisfied,Formal
5759,3,2,Embroidered Skirt,Artistic,Good,Black,Dissatisfied,Bohemian
7388,2,4,Joggers,Bold Graphics,Excellent,Beige,Dissatisfied,Streetwear
3518,4,5,Formal Shirt,Elegant,Excellent,Purple,Dissatisfied,Formal
215,4,1,Boho Blouse,Artistic,Average,Brown,Dissatisfied,Casual
9572,3,3,Yoga Pants,Bold Graphics,Good,Navy,Dissatisfied,Athleisure
8380,3,1,Leggings,Stylish,Average,Beige,Dissatisfied,Athleisure
5739,4,2,Embroidered Skirt,Artistic,Good,Gray,Satisfied,Bohemian
8304,5,1,Yoga Pants,Stylish,Good,Navy,Satisfied,Athleisure
223,5,1,Leggings,Artistic,Good,Beige,Dissatisfied,Casual
4314,5,4,Embroidered Skirt,Artistic,Excellent,Purple,Dissatisfied,Bohemian
7527,2,4,Hoodie,Stylish,Good,Yellow,Dissatisfied,Streetwear
3368,4,5,Tuxedo,Elegant,Excellent,Red,Dissatisfied,Formal
5998,3,3,Boho Blouse,Artistic,Excellent,White,Dissatisfied,Bohemian
3640,4,5,Formal Shirt,Elegant,Excellent,Beige,Satisfied,Formal
5569,4,4,Boho Blouse,Artistic,Good,Yellow,Satisfied,Bohemian
2641,4,5,Tuxedo,Elegant,Excellent,Blue,Dissatisfied,Formal
3614,5,4,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
6302,3,4,Snapback,Stylish,Excellent,Beige,Satisfied,Streetwear
7678,4,3,Snapback,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
64,3,1,Shorts,Artistic,Good,Purple,Satisfied,Casual
9524,4,2,Sweat-wicking Tee,Bold Graphics,Average,Brown,Satisfied,Athleisure
69,4,2,Sweat-wicking Tee,Artistic,Good,Beige,Dissatisfied,Casual
4041,3,2,Boho Blouse,Artistic,Excellent,Pink,Dissatisfied,Bohemian
4453,3,2,Maxi Dress,Artistic,Excellent,Red,Satisfied,Bohemian
9346,4,3,Yoga Pants,Stylish,Good,Beige,Satisfied,Athleisure
7366,4,4,Snapback,Bold Graphics,Excellent,Floral,Satisfied,Streetwear
8102,3,1,Leggings,Bold Graphics,Average,Navy,Satisfied,Athleisure
699,4,1,Tunic,Simple,Average,Floral,Satisfied,Casual
5449,4,2,Embroidered Skirt,Artistic,Excellent,Blue,Dissatisfied,Bohemian
6252,5,3,Hoodie,Bold Graphics,Excellent,Brown,Dissatisfied,Streetwear
944,3,3,Track Jacket,Simple,Good,White,Dissatisfied,Casual
8799,5,1,Sweat-wicking Tee,Bold Graphics,Average,Brown,Satisfied,Athleisure
949,5,1,Maxi Skirt,Artistic,Average,Purple,Dissatisfied,Casual
1279,4,2,Graphic Tee,Simple,Good,Purple,Dissatisfied,Casual
6827,2,4,Joggers,Bold Graphics,Good,Beige,Satisfied,Streetwear
5885,4,3,Maxi Dress,Artistic,Excellent,Blue,Dissatisfied,Bohemian
2411,5,4,Suit,Elegant,Excellent,Black,Satisfied,Formal
3782,5,4,Suit,Elegant,Excellent,Brown,Dissatisfied,Formal
8635,3,3,Leggings,Bold Graphics,Average,Green,Dissatisfied,Athleisure
5467,4,4,Embroidered Skirt,Artistic,Good,Blue,Satisfied,Bohemian
5012,5,3,Embroidered Skirt,Artistic,Excellent,Gray,Satisfied,Bohemian
